!Nominal CCD QE for CST Grating Mission Concept, mwb 8 Feb 2012
!CCD is nominal Suzaku XIS BI (bare) CCD QE from Suzaku caldb as of this date
!Filter is 30nm Al + 10nm Al203, per IXO CAT XGS
!Energy(eV), Bare CCD_qe, Filter_Trans., CCD_qe x Filter_Trans
1021 0.929606 0.980565 0.911539 
1023 0.929737 0.980664 0.91176 
1025 0.929868 0.980753 0.911971 
1027 0.929997 0.980862 0.912199 
1029 0.930126 0.980951 0.912408 
1031 0.930254 0.98105 0.912626 
1033 0.930381 0.981149 0.912842 
1035 0.930508 0.981238 0.91305 
1037 0.930635 0.981347 0.913276 
1039 0.930761 0.981436 0.913482 
1041 0.930885 0.981536 0.913697 
1043 0.93101 0.981625 0.913903 
1045 0.931133 0.981714 0.914106 
1047 0.931256 0.981813 0.914319 
1049 0.931378 0.981902 0.914522 
1051 0.9315 0.982001 0.914734 
1053 0.931621 0.98209 0.914936 
1055 0.931742 0.98217 0.915129 
1057 0.931861 0.982269 0.915338 
1059 0.931981 0.982358 0.915539 
1061 0.932099 0.982447 0.915738 
1063 0.932217 0.982536 0.915937 
1065 0.932334 0.982626 0.916136 
1067 0.93245 0.982715 0.916333 
1069 0.932566 0.982804 0.91653 
1071 0.932681 0.982883 0.916716 
1073 0.932795 0.982973 0.916912 
1075 0.932909 0.983052 0.917098 
1077 0.933021 0.983141 0.917291 
1079 0.933134 0.983221 0.917477 
1081 0.933245 0.98331 0.917669 
1083 0.933356 0.983389 0.917852 
1085 0.933467 0.983478 0.918044 
1087 0.933576 0.983558 0.918226 
1089 0.933685 0.983637 0.918407 
1091 0.933793 0.983716 0.918587 
1093 0.933901 0.983796 0.918768 
1095 0.934008 0.983875 0.918947 
1097 0.934115 0.983964 0.919136 
1099 0.93422 0.984034 0.919304 
1101 0.934326 0.984113 0.919482 
1103 0.93443 0.984193 0.919659 
1105 0.934534 0.984262 0.919826 
1107 0.934637 0.984342 0.920002 
1109 0.93474 0.984421 0.920178 
1111 0.934842 0.98449 0.920343 
1113 0.934944 0.98457 0.920518 
1115 0.935045 0.984639 0.920682 
1117 0.935145 0.984719 0.920855 
1119 0.935245 0.984788 0.921018 
1121 0.935344 0.984867 0.921189 
1123 0.935443 0.984937 0.921352 
1125 0.935541 0.985016 0.921523 
1127 0.935638 0.985086 0.921684 
1129 0.935735 0.985155 0.921844 
1131 0.935832 0.985225 0.922005 
1133 0.935928 0.985294 0.922164 
1135 0.936023 0.985364 0.922323 
1137 0.936118 0.985443 0.922491 
1139 0.936212 0.985503 0.92264 
1141 0.936306 0.985572 0.922797 
1143 0.936399 0.985642 0.922954 
1145 0.936492 0.985711 0.92311 
1147 0.936584 0.985781 0.923267 
1149 0.936675 0.98584 0.923412 
1151 0.936766 0.98591 0.923567 
1153 0.936857 0.985969 0.923712 
1155 0.936947 0.986039 0.923866 
1157 0.937037 0.986098 0.92401 
1159 0.937126 0.986168 0.924164 
1161 0.937214 0.986227 0.924306 
1163 0.937302 0.986297 0.924458 
1165 0.93739 0.986357 0.924601 
1167 0.937477 0.986416 0.924742 
1169 0.937563 0.986486 0.924893 
1171 0.937649 0.986545 0.925033 
1173 0.937735 0.986605 0.925174 
1175 0.93782 0.986674 0.925323 
1177 0.937905 0.986734 0.925463 
1179 0.937989 0.986794 0.925602 
1181 0.938072 0.986853 0.925739 
1183 0.938155 0.986923 0.925887 
1185 0.938238 0.986972 0.926015 
1187 0.93832 0.987032 0.926152 
1189 0.938402 0.987092 0.926289 
1191 0.938483 0.987151 0.926424 
1193 0.938564 0.987201 0.926551 
1195 0.938645 0.987271 0.926697 
1197 0.938724 0.98733 0.92683 
1199 0.938804 0.98739 0.926966 
1201 0.938883 0.987439 0.92709 
1203 0.938961 0.987499 0.927223 
1205 0.939039 0.987549 0.927347 
1207 0.939117 0.987608 0.92748 
1209 0.939194 0.987668 0.927612 
1211 0.939271 0.987718 0.927735 
1213 0.939347 0.987777 0.927865 
1215 0.939422 0.987817 0.927977 
1217 0.939498 0.987877 0.928109 
1219 0.939573 0.987926 0.928229 
1221 0.939647 0.987986 0.928358 
1223 0.939721 0.988036 0.928478 
1225 0.939794 0.988095 0.928606 
1227 0.939867 0.988145 0.928725 
1229 0.93994 0.988195 0.928844 
1231 0.940012 0.988245 0.928962 
1233 0.940084 0.988304 0.929089 
1235 0.940155 0.988354 0.929206 
1237 0.940226 0.988394 0.929314 
1239 0.940297 0.988453 0.929439 
1241 0.940367 0.988503 0.929556 
1243 0.940436 0.988553 0.929671 
1245 0.940505 0.988602 0.929785 
1247 0.940574 0.988652 0.9299 
1249 0.940642 0.988692 0.930005 
1251 0.94071 0.988752 0.930129 
1253 0.940777 0.988801 0.930241 
1255 0.940844 0.988841 0.930345 
1257 0.940911 0.988891 0.930458 
1259 0.940977 0.988941 0.930571 
1261 0.941042 0.98899 0.930681 
1263 0.941108 0.98903 0.930784 
1265 0.941172 0.98908 0.930894 
1267 0.941236 0.98912 0.930995 
1269 0.9413 0.989179 0.931114 
1271 0.941364 0.989219 0.931215 
1273 0.941427 0.989269 0.931325 
1275 0.941489 0.989309 0.931424 
1277 0.941551 0.989358 0.931531 
1279 0.941613 0.989398 0.93163 
1281 0.941674 0.989448 0.931737 
1283 0.941734 0.989488 0.931835 
1285 0.941795 0.989527 0.931932 
1287 0.941854 0.989577 0.932037 
1289 0.941914 0.989617 0.932134 
1291 0.941973 0.989657 0.93223 
1293 0.942031 0.989706 0.932334 
1295 0.942089 0.989746 0.932429 
1297 0.942146 0.989786 0.932523 
1299 0.942204 0.989836 0.932627 
1301 0.94226 0.989876 0.932721 
1303 0.942316 0.989915 0.932813 
1305 0.942371 0.989955 0.932905 
1307 0.942427 0.990005 0.933007 
1309 0.942481 0.990045 0.933099 
1311 0.942535 0.990075 0.93318 
1313 0.942589 0.990114 0.933271 
1315 0.942642 0.990164 0.93337 
1317 0.942695 0.990204 0.93346 
1319 0.942747 0.990244 0.93355 
1321 0.942798 0.990284 0.933638 
1323 0.94285 0.990323 0.933726 
1325 0.9429 0.990353 0.933804 
1327 0.94295 0.990393 0.933891 
1329 0.943 0.990443 0.933988 
1331 0.943049 0.990483 0.934074 
1333 0.943098 0.990522 0.934159 
1335 0.943146 0.990552 0.934235 
1337 0.943194 0.990592 0.93432 
1339 0.943241 0.990632 0.934405 
1341 0.943287 0.990672 0.934488 
1343 0.943333 0.990702 0.934562 
1345 0.943379 0.990741 0.934644 
1347 0.943424 0.990781 0.934727 
1349 0.943468 0.990811 0.934798 
1351 0.943512 0.990851 0.93488 
1353 0.943555 0.990891 0.93496 
1355 0.943598 0.990921 0.935031 
1357 0.94364 0.99096 0.935109 
1359 0.943682 0.991 0.935189 
1361 0.943723 0.99103 0.935258 
1363 0.943763 0.99107 0.935335 
1365 0.943803 0.99111 0.935413 
1367 0.943842 0.99113 0.93547 
